t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
3.525659999999999883e+01,1.293955382574577540e-01,1.405272152182258753e-02,-9.903451070985986462e+02,3.319293467561342137e+00,2.985551974062153335e-04,2.655434774049073710e+01,2.388441579249722668e-03
3.550600000000000023e+01,1.292795593726880354e-01,1.394051136650703571e-02,-9.970419168583307510e+02,3.339686026620940051e+00,1.115205662326410052e-04,2.671748821296752041e+01,8.921645298611280417e-04
3.575540000000000163e+01,1.292661667180478868e-01,1.376836559054852617e-02,-1.003737786593064129e+03,3.360078289410560970e+00,-3.366921322409399675e-04,2.688062631528448776e+01,-2.693537057927519740e-03
3.600480000000000302e+01,1.294255551319200559e-01,1.377008610810048425e-02,-1.010437230590962372e+03,3.380470638840314734e+00,-4.917849679410835062e-04,2.704376511072251787e+01,-3.934279743528668050e-03
3.625419999999999732e+01,1.296013728394953268e-01,1.402768719887655634e-02,-1.017141516915500915e+03,3.400863103042107038e+00,2.560201668122541463e-05,2.720690482433685631e+01,2.048161334498033170e-04
3.650359999999999872e+01,1.295336451994447691e-01,1.427278471280973675e-02,-1.023845133964076354e+03,3.421254722482692134e+00,7.570732264313081994e-04,2.737003777986153708e+01,6.056585811450465595e-03
3.675300000000000011e+01,1.292072726178172259e-01,1.412886091510107481e-02,-1.030540960857158097e+03,3.441647194678867372e+00,6.943451050290608273e-04,2.753317755743093898e+01,5.554760840232486618e-03
3.700240000000000151e+01,1.289951670035301146e-01,1.362193391041529970e-02,-1.037230197904043280e+03,3.462039149535782290e+00,-4.555561074603836635e-04,2.769631319628625832e+01,-3.644448859683069308e-03
3.725180000000000291e+01,1.292753757547627225e-01,1.334513578985871245e-02,-1.043924653800359692e+03,3.482429219647212637e+00,-1.474687011465719566e-03,2.785943375717770110e+01,-1.179749609172575653e-02
3.750119999999999720e+01,1.298665681426921237e-01,1.383554513225810842e-02,-1.050634108060377912e+03,3.502822808200622084e+00,-7.486165330170546639e-04,2.802258246560497668e+01,-5.988932264136437311e-03
3.775050000000000239e+01,1.300256936887944914e-01,1.471499383724560531e-02,-1.057350196476518477e+03,3.523211590772172386e+00,1.471420314901897286e-03,2.818569272617737909e+01,1.177136251921517829e-02
3.800699999999999790e+01,1.292715965496147312e-01,1.482211008977592573e-02,-1.064241522167127869e+03,3.544182148668760579e+00,2.523027090431700925e-03,2.835345718935008463e+01,2.018421672345360740e-02
3.825639999999999930e+01,1.283595083740679266e-01,1.360421956415040073e-02,-1.070916415203103952e+03,3.564578511371632619e+00,1.586447133177168456e-04,2.851662809097306095e+01,1.269157706541734765e-03
3.850569999999999737e+01,1.285948332312327469e-01,1.228268124182215967e-02,-1.077591644717344025e+03,3.584953628399442316e+00,-3.602701790706423768e-03,2.867962902719553853e+01,-2.882161432565139014e-02
3.875500000000000256e+01,1.301945768666324665e-01,1.282697584704410067e-02,-1.084304480363204448e+03,3.605345549115540393e+00,-3.724127188380901843e-03,2.884276439292432315e+01,-2.979301750704721474e-02
3.900430000000000064e+01,1.314196825225891763e-01,1.530718605299649301e-02,-1.091053801389650744e+03,3.625738968822552977e+00,1.756848637927591050e-03,2.900591175058042381e+01,1.405478910342072840e-02
3.925350000000000250e+01,1.302545770339627873e-01,1.688405802454568533e-02,-1.097782161713996629e+03,3.646074953575595412e+00,7.243758056049529048e-03,2.916859962860476330e+01,5.795006444839623239e-02
3.950260000000000105e+01,1.273531711175253378e-01,1.473085821624452348e-02,-1.104437893915702261e+03,3.666498813074134056e+00,4.403806438534295375e-03,2.933199050459307244e+01,3.523045150827436300e-02
3.975180000000000291e+01,1.263404307321303599e-01,1.025453951531638853e-02,-1.111055803389079301e+03,3.686834094282999796e+00,-6.506007732288397738e-03,2.949467275426399837e+01,-5.204806185830718190e-02
4.000079999999999814e+01,1.298020106859453515e-01,9.109082639164135797e-03,-1.117744833048679993e+03,3.707097446563266452e+00,-1.285055113231185764e-02,2.965677957250613161e+01,-1.028044090584948611e-01
4.025670000000000215e+01,1.348770015025096136e-01,1.484963418367923720e-02,-1.124762530605304391e+03,3.728201429879960394e+00,-2.282157115190433516e-03,2.982561143903968315e+01,-1.825725692152346813e-02
4.050560000000000116e+01,1.345603375546769453e-01,2.170278668088256729e-02,-1.131605842441176264e+03,3.748223384239612432e+00,1.678972775069200590e-02,2.998578707391689946e+01,1.343178220055360472e-01
4.075410000000000110e+01,1.273312277470038389e-01,1.988752475076895065e-02,-1.138274913474949244e+03,3.768526108109324646e+00,1.964961376350245204e-02,3.014820886487459717e+01,1.571969101080196163e-01
4.100240000000000151e+01,1.211124764511499335e-01,7.791219413954168088e-03,-1.144770271895647966e+03,3.789100343892037870e+00,-5.735200874803725313e-03,3.031280275113630296e+01,-4.588160699842980250e-02
4.125059999999999860e+01,1.267086654170876681e-01,-1.416074754257530804e-03,-1.151352155305463612e+03,3.808154031730305089e+00,-3.443713574237976943e-02,3.046523225384244071e+01,-2.754970859390381555e-01
4.150520000000000209e+01,1.428682660917745262e-01,7.968246921310262465e-03,-1.158510198634213339e+03,3.829779638052059898e+00,-2.384850947642370295e-02,3.063823710441647918e+01,-1.907880758113896236e-01
4.175200000000000244e+01,1.501675779000023192e-01,2.947759449687135588e-02,-1.165749142568605976e+03,3.849307224908638858e+00,2.743203277777567228e-02,3.079445779926911086e+01,2.194562622222053783e-01
4.200540000000000163e+01,1.361739730287648276e-01,3.598553504810537984e-02,-1.172866059443153972e+03,3.867251740081701250e+00,6.047824535188355000e-02,3.093801392065361000e+01,4.838259628150684000e-01
4.225079999999999814e+01,1.152622471523401942e-01,9.070269900774450417e-03,-1.179210435047167039e+03,3.890865596281404937e+00,1.688585682768610485e-02,3.112692477025123949e+01,1.350868546214888388e-01
4.250119999999999720e+01,1.207138652650242283e-01,-2.749233464156599499e-02,-1.185752688355926921e+03,3.905366915844449505e+00,-6.860131416768945611e-02,3.124293532675559604e+01,-5.488105133415156489e-01
4.275610000000000355e+01,1.678188129834779496e-01,-1.895947009511768713e-02,-1.193388880069533798e+03,3.926185060471425015e+00,-8.101031432460943649e-02,3.140948048377140012e+01,-6.480825145968754919e-01
4.300110000000000099e+01,2.020083466054724552e-01,3.610615171594160761e-02,-1.201981003033617526e+03,3.951956328290544551e+00,2.038078518876987322e-02,3.161565062632435641e+01,1.630462815101589857e-01
4.325619999999999976e+01,1.761438743352998493e-01,6.987408157920423080e-02,-1.210591946580081412e+03,3.956815533061117662e+00,1.190431884785067562e-01,3.165452426448894130e+01,9.523455078280540498e-01
4.350209999999999866e+01,1.214084358651884299e-01,1.191495083118113661e-02,-1.217063807943642587e+03,3.995213494697922307e+00,6.488698486543376109e-02,3.196170795758337846e+01,5.190958789234700888e-01
4.375229999999999819e+01,1.369943316995348992e-01,-8.874130837553891038e-02,-1.223676379785111067e+03,4.006933551570607044e+00,-8.107527815914609970e-02,3.205546841256485635e+01,-6.486022252731687976e-01
4.400119999999999720e+01,2.715899095746097669e-01,-7.447069046793998448e-02,-1.232465751388826448e+03,4.025674365097506424e+00,-1.185262720574433853e-01,3.220539492078005139e+01,-9.482101764595470828e-01
4.425560000000000116e+01,3.302777395131443749e-01,5.426985378983271296e-02,-1.244156816727654359e+03,4.072051120441900984e+00,8.311512015857516755e-03,3.257640896353520787e+01,6.649209612686013404e-02
4.450319999999999965e+01,2.302697104800656702e-01,1.109276170567400494e-01,-1.253871402096590828e+03,4.066864003409582651e+00,1.132343706281827150e-01,3.253491202727666121e+01,9.058749650254617203e-01
4.475090000000000146e+01,1.225381306857564467e-01,-4.349392061714183605e-02,-1.259405223858108229e+03,4.125057940681230662e+00,5.005531323090489648e-02,3.300046352544984529e+01,4.004425058472391719e-01
4.500569999999999737e+01,2.821728645527172841e-01,-1.983971596901125678e-01,-1.266502133606813459e+03,4.127260237805434606e+00,-7.768459100305200038e-02,3.301808190244347685e+01,-6.214767280244160030e-01
4.525419999999999732e+01,5.166859379369744820e-01,-9.355774763592315801e-02,-1.278363162353522512e+03,4.164620318621706119e+00,-7.213488712183258045e-02,3.331696254897364895e+01,-5.770790969746606436e-01
4.550370000000000203e+01,4.216622391866863273e-01,1.267407001801170996e-01,-1.291788988848351437e+03,4.190614687640305647e+00,3.751182243290683560e-02,3.352491750112244517e+01,3.000945794632546848e-01
4.575330000000000297e+01,1.677886304604167544e-01,7.973531204853551158e-02,-1.299143850384779853e+03,4.196549822396635321e+00,7.593175035494757752e-02,3.357239857917308257e+01,6.074540028395806202e-01
4.600330000000000297e+01,2.126254352906597478e-01,-2.461108460822968580e-01,-1.303386077536082666e+03,4.240998365598975361e+00,-5.653252292433769144e-03,3.392798692479180289e+01,-4.522601833947015315e-02
4.625359999999999872e+01,6.544078716436663168e-01,-2.677520603055839610e-01,-1.313738159009842548e+03,4.226000723308893647e+00,-6.915774089824335003e-02,3.380800578647114918e+01,-5.532619271859468002e-01
4.650379999999999825e+01,6.288959749978249025e-01,2.716033675444309847e-02,-1.329004907558767400e+03,4.274263223622212671e+00,-1.480744218731748496e-02,3.419410578897770137e+01,-1.184595374985398797e-01
4.675419999999999732e+01,2.634579009966883101e-01,1.863852968598006254e-01,-1.338980757004216457e+03,4.252693039274651809e+00,5.940915242498819027e-02,3.402154431419721448e+01,4.752732193999055221e-01
4.700430000000000064e+01,1.415982701308458047e-01,-2.228059408787872175e-01,-1.342082910246921756e+03,4.293389021853759147e+00,2.713492027096023329e-02,3.434711217483007317e+01,2.170793621676818663e-01
4.725469999999999970e+01,7.281990676371185023e-01,-3.868407709890299140e-01,-1.349574582632152215e+03,4.275299201449005437e+00,-4.890868767440341436e-02,3.420239361159204350e+01,-3.912695013952273149e-01
4.750460000000000349e+01,7.907262593400921080e-01,-1.151580396175013177e-01,-1.364933371011180498e+03,4.303100093662775905e+00,-3.322902515210184038e-02,3.442480074930220724e+01,-2.658322012168147230e-01
4.775500000000000256e+01,3.721829257094779186e-01,2.320472234312362103e-01,-1.376598819466621080e+03,4.293000215722297952e+00,4.020559873471790668e-02,3.434400172577838362e+01,3.216447898777432535e-01
4.800480000000000302e+01,9.717973202193831705e-02,-1.689572894248178025e-01,-1.379516178059088816e+03,4.307528943684680200e+00,3.655847072476334225e-02,3.446023154947744160e+01,2.924677657981067380e-01
4.825500000000000256e+01,7.576816066228695412e-01,-4.456276605319801076e-01,-1.384509083569090308e+03,4.306039650826511078e+00,-3.278124823033737312e-02,3.444831720661208863e+01,-2.622499858426989849e-01
4.850480000000000302e+01,8.940558697621812101e-01,-2.354608469453266795e-01,-1.398849545478059099e+03,4.309308335606438334e+00,-3.782405019854054307e-02,3.447446668485150667e+01,-3.025924015883243445e-01
4.875439999999999685e+01,4.626507723066276556e-01,2.360519579884146624e-01,-1.411404918867941433e+03,4.315480390793069887e+00,2.740563522000269425e-02,3.452384312634455910e+01,2.192450817600215540e-01
4.900410000000000110e+01,7.314459069127060564e-02,-1.142298084442750356e-01,-1.414343001181696764e+03,4.309842144486632165e+00,3.896855266495394265e-02,3.447873715589305732e+01,3.117484213196315412e-01
4.925319999999999965e+01,7.650542085329069542e-01,-4.676242108620685678e-01,-1.417716474417382415e+03,4.322410392813830882e+00,-2.256940253108895289e-02,3.457928314251064705e+01,-1.805552202487116231e-01
4.950260000000000105e+01,9.575342974736187340e-01,-3.219525546564850904e-01,-1.430837797689434638e+03,4.309815791941671748e+00,-3.925024603882079632e-02,3.447852633553337398e+01,-3.140019683105663706e-01
4.975130000000000052e+01,5.322801866972469709e-01,2.218719926983526158e-01,-1.443927400896462359e+03,4.327614318633727031e+00,1.902364908132088417e-02,3.462091454906981625e+01,1.521891926505670734e-01
5.000039999999999907e+01,6.134096084784265018e-02,-6.330563798243613038e-02,-1.446958375790189393e+03,4.309532302226561917e+00,3.985021551636354353e-02,3.447625841781249534e+01,3.188017241309083483e-01
5.025540000000000163e+01,7.756047458608035239e-01,-4.772584706560558665e-01,-1.449528600577268435e+03,4.330281581978248973e+00,-1.730155196000972284e-02,3.464225265582599178e+01,-1.384124156800777827e-01
5.050419999999999732e+01,9.930260353706819032e-01,-3.703944449151416185e-01,-1.461807074793082620e+03,4.310284344495347142e+00,-3.926501726486293642e-02,3.448227475596277714e+01,-3.141201381189034914e-01
5.075240000000000151e+01,5.687824179760294641e-01,2.115443789394471086e-01,-1.475049032786278531e+03,4.333434150405254925e+00,1.482410635583905623e-02,3.466747320324203940e+01,1.185928508467124498e-01
5.100099999999999767e+01,5.683426568423855657e-02,-3.796847585355742072e-02,-1.478051089062807478e+03,4.309773087366072453e+00,3.975048916040103963e-02,3.447818469892857962e+01,3.180039132832083171e-01
5.125560000000000116e+01,7.796241095665874532e-01,-4.797588211869255326e-01,-1.480115189862216766e+03,4.334731110787370056e+00,-1.394089027117724477e-02,3.467784888629896045e+01,-1.115271221694179582e-01
5.150399999999999778e+01,1.014298434584098185e+00,-4.026605767228574329e-01,-1.491777740444651954e+03,4.310307024867928938e+00,-3.921748016087139854e-02,3.448245619894343150e+01,-3.137398412869711883e-01
5.175180000000000291e+01,5.946146745955446233e-01,2.016166141224189634e-01,-1.505108132747741138e+03,4.336838132176477956e+00,1.207253212738454429e-02,3.469470505741182365e+01,9.658025701907635430e-02
5.200019999999999953e+01,5.494697660682137941e-02,-1.804789981704478866e-02,-1.508120135872253059e+03,4.309774627009245407e+00,3.968005618274192403e-02,3.447819701607396325e+01,3.174404494619353923e-01
5.225439999999999685e+01,7.793213101693423628e-01,-4.791797288417573575e-01,-1.509863922613027853e+03,4.337471852199421107e+00,-1.166249320643827914e-02,3.469977481759536886e+01,-9.329994565150623309e-02
5.250260000000000105e+01,1.026880969833508406e+00,-4.246733120800728067e-01,-1.521087780947187184e+03,4.310234712659244849e+00,-3.920731073968157510e-02,3.448187770127395879e+01,-3.136584859174526008e-01
5.275019999999999953e+01,6.136683381233595247e-01,1.926543123402320867e-01,-1.534486640014305749e+03,4.339028591417733338e+00,1.013799727029045250e-02,3.471222873134186671e+01,8.110397816232362000e-02
5.300480000000000302e+01,5.360789584747539804e-02,-2.317675611947966896e-02,-1.537551392961323700e+03,4.310680677619647128e+00,3.929029302934994305e-02,3.448544542095717702e+01,3.143223442347995444e-01
5.325240000000000151e+01,7.762127303215846652e-01,-4.773712908643085173e-01,-1.539074099805063270e+03,4.339329995011868668e+00,-9.999977763397963071e-03,3.471463996009494934e+01,-7.999982210718370457e-02
5.350050000000000239e+01,1.034247280425728999e+00,-4.403305680013130941e-01,-1.549980501105947951e+03,4.310165843726213808e+00,-3.923291028158931715e-02,3.448132674980971046e+01,-3.138632822527145372e-01
5.375450000000000017e+01,6.097238804380686883e-01,1.977935972435825862e-01,-1.563659340443254223e+03,4.339521287323335308e+00,1.048213786060360475e-02,3.471617029858668246e+01,8.385710288482883801e-02
5.400249999999999773e+01,5.332783222133693352e-02,-9.759809846627519325e-03,-1.566568129162633795e+03,4.310588972688677245e+00,3.935208989636410082e-02,3.448471178150941796e+01,3.148167191709128065e-01
5.425650000000000261e+01,7.876360992600209832e-01,-4.816109663825150489e-01,-1.568084148092059195e+03,4.339627548823174585e+00,-1.049673853560036119e-02,3.471702039058539668e+01,-8.397390828480288949e-02
5.450439999999999685e+01,1.037771502131989543e+00,-4.384706743434689247e-01,-1.579015025845454602e+03,4.311011198148705148e+00,-3.894832407821435805e-02,3.448808958518964118e+01,-3.115865926257148644e-01
5.475189999999999912e+01,6.218950818681435733e-01,1.907603904582820808e-01,-1.592360570278443447e+03,4.340762653264786053e+00,9.299258526534959213e-03,3.472610122611828842e+01,7.439406821227967370e-02
5.500630000000000308e+01,5.271776130365058571e-02,-1.939688323837209655e-02,-1.595349200768880337e+03,4.311437441907308710e+00,3.908219790632568025e-02,3.449149953525846968e+01,3.126575832506054420e-01
5.525370000000000203e+01,7.822450587123286336e-01,-4.789666450099116513e-01,-1.596745215081898550e+03,4.340773729767092526e+00,-9.410579064188032139e-03,3.472618983813674021e+01,-7.528463251350425711e-02
5.550160000000000338e+01,1.040637895185970052e+00,-4.479496021469415723e-01,-1.607486476641039189e+03,4.310930388486816867e+00,-3.904761724250445376e-02,3.448744310789453493e+01,-3.123809379400356301e-01
5.575549999999999784e+01,6.135332757060187880e-01,1.975182524071435464e-01,-1.621117931887476288e+03,4.340743136725946805e+00,1.008338678333271787e-02,3.472594509380757444e+01,8.066709426666174299e-02
5.600330000000000297e+01,5.279810132484637208e-02,-8.562533363994770733e-03,-1.623969908768159939e+03,4.311345232180217479e+00,3.920090726611033527e-02,3.449076185744173983e+01,3.136072581288826822e-01
5.625070000000000192e+01,7.759290050253497828e-01,-4.763265166281031027e-01,-1.625281067593109128e+03,4.341746588769135329e+00,-8.447251325683496903e-03,3.473397271015308263e+01,-6.757801060546797522e-02
5.650509999999999877e+01,1.041609645048253707e+00,-4.422597351855206971e-01,-1.636260650517799149e+03,4.311765447779581706e+00,-3.882151041771682298e-02,3.449412358223665365e+01,-3.105720833417345839e-01
5.675249999999999773e+01,6.231780947016638539e-01,1.912821474370620667e-01,-1.649567197286819919e+03,4.341681082988591456e+00,9.164446925926592047e-03,3.473344866390873165e+01,7.331557540741273638e-02
5.700030000000000285e+01,5.313633106177998583e-02,1.636819412838953422e-03,-1.652499390626584045e+03,4.311276311230090030e+00,3.931769404167503867e-02,3.449021048984072024e+01,3.145415523334003094e-01
5.725419999999999732e+01,7.858823292167511632e-01,-4.801174853666109188e-01,-1.653870048952493107e+03,4.341592321972842505e+00,-9.363819081889407370e-03,3.473273857578274004e+01,-7.491055265511525896e-02
5.750200000000000244e+01,1.042901420630214071e+00,-4.494778790672419033e-01,-1.664574801632370281e+03,4.311686628153212020e+00,-3.895075862688732182e-02,3.449349302522569616e+01,-3.116060690150985746e-01
5.775589999999999691e+01,6.131639682114394807e-01,1.986345158134052158e-01,-1.678170636738533858e+03,4.341483254101683897e+00,1.010411573554850784e-02,3.473186603281347118e+01,8.083292588438806270e-02
5.800370000000000203e+01,5.256152964072137446e-02,-1.009105450716299250e-02,-1.680983516425914559e+03,4.312102868775927966e+00,3.911506994342837940e-02,3.449682295020742373e+01,3.129205595474270352e-01
5.825099999999999767e+01,7.791730336915752009e-01,-4.773343515895331901e-01,-1.682280401309041736e+03,4.342432687950911863e+00,-8.522832064327579005e-03,3.473946150360729490e+01,-6.818265651462063204e-02
5.850529999999999831e+01,1.042897114357668631e+00,-4.423642179806445140e-01,-1.693252851530994121e+03,4.312526535602829725e+00,-3.874263436842710628e-02,3.450021228482263780e+01,-3.099410749474168503e-01
5.875269999999999726e+01,6.218947991262292474e-01,1.927183098113874615e-01,-1.706527665646267451e+03,4.342319459250943758e+00,9.281361839910740041e-03,3.473855567400755007e+01,7.425089471928592033e-02
5.900050000000000239e+01,5.290407914506951859e-02,-4.942940469287266866e-04,-1.709424298633121452e+03,4.312032698062903791e+00,3.924793275060223241e-02,3.449626158450323032e+01,3.139834620048178593e-01
5.925439999999999685e+01,7.886284773582560303e-01,-4.811631970484147036e-01,-1.710793212874264327e+03,4.342192574353109791e+00,-9.511498464209428017e-03,3.473754059482487833e+01,-7.609198771367542413e-02
5.950209999999999866e+01,1.043659043414271625e+00,-4.487723828161758743e-01,-1.721508895155793198e+03,4.312445832671318868e+00,-3.888531361549533993e-02,3.449956666137055095e+01,-3.110825089239627195e-01
5.975600000000000023e+01,6.112603319501185295e-01,2.002590579704554286e-01,-1.735074044657217200e+03,4.342052559817654256e+00,1.027559722530950459e-02,3.473642047854123405e+01,8.220477780247603672e-02
6.000379999999999825e+01,5.242809559230116739e-02,-1.263451874034854719e-02,-1.737854470354099931e+03,4.312865287428746974e+00,3.905205083301351021e-02,3.450292229942997579e+01,3.124164066641080817e-01
6.025110000000000099e+01,7.818690639282405153e-01,-4.783018248323330224e-01,-1.739157160931205681e+03,4.342989358958288193e+00,-8.715477454634912302e-03,3.474391487166630554e+01,-6.972381963707929842e-02
6.050540000000000163e+01,1.043241912493152235e+00,-4.411186320532378136e-01,-1.750151877095825967e+03,4.313292885320188397e+00,-3.868018047398694148e-02,3.450634308256150717e+01,-3.094414437918955318e-01
6.075280000000000058e+01,6.196754382843268072e-01,1.944779120047981924e-01,-1.763397758489785701e+03,4.342856193725595837e+00,9.489296432507593471e-03,3.474284954980476670e+01,7.591437146006074776e-02
6.100059999999999860e+01,5.273418965829672345e-02,-3.252869616626746438e-03,-1.766262880797995194e+03,4.312791693550372507e+00,3.919298313746084894e-02,3.450233354840298006e+01,3.135438650996867915e-01
6.125439999999999685e+01,7.910292072258500173e-01,-4.821890689590049295e-01,-1.767642617974570840e+03,4.342712635682001832e+00,-9.729530275008627105e-03,3.474170108545601465e+01,-7.783624220006901684e-02
6.150220000000000198e+01,1.043853134715546194e+00,-4.472477154980353253e-01,-1.778386528171918144e+03,4.313207651587099178e+00,-3.883077740796836430e-02,3.450566121269679343e+01,-3.106462192637469144e-01
6.175610000000000355e+01,6.087960237681230291e-01,2.020585970374544904e-01,-1.791922774115903167e+03,4.342558797183923680e+00,1.050087359998463921e-02,3.474047037747138944e+01,8.400698879987711365e-02
6.200379999999999825e+01,5.234297130357249556e-02,-1.555452571237040706e-02,-1.794673309064813793e+03,4.313631401719378644e+00,3.899567030333893347e-02,3.450905121375502915e+01,3.119653624267114678e-01
6.225119999999999720e+01,7.843359021904787731e-01,-4.792672926457816063e-01,-1.795989283103962180e+03,4.343497940501063859e+00,-8.951299729732908883e-03,3.474798352400851087e+01,-7.161039783786327106e-02
6.250549999999999784e+01,1.043227447872744351e+00,-4.393751400737713197e-01,-1.807016943303684457e+03,4.314063051612109234e+00,-3.862374729843243149e-02,3.451250441289687387e+01,-3.089899783874594519e-01
6.275280000000000058e+01,6.171103375364154209e-01,1.963470787056287581e-01,-1.820234776680678806e+03,4.343354948348308042e+00,9.729208027617758381e-03,3.474683958678646434e+01,7.783366422094206705e-02
6.300059999999999860e+01,5.259894768372714441e-02,-6.236807791140882434e-03,-1.823070069457910449e+03,4.313552930662429397e+00,3.914248748643274489e-02,3.450842344529943517e+01,3.131398998914619591e-01
6.325450000000000017e+01,7.932758751845605527e-01,-4.832176272865802980e-01,-1.824465332427813564e+03,4.343202317991405437e+00,-9.972645605004090696e-03,3.474561854393124349e+01,-7.978116484003272557e-02
6.350220000000000198e+01,1.043826505532173154e+00,-4.454187258694612406e-01,-1.835243731549208860e+03,4.313972366520618884e+00,-3.877896971498356882e-02,3.451177893216495107e+01,-3.102317577198685505e-01
6.375610000000000355e+01,6.061169851780903173e-01,2.039166828199192871e-01,-1.848751514853542176e+03,4.343040655297935260e+00,1.074610270284920288e-02,3.474432524238348208e+01,8.596882162279362305e-02
6.400379999999999825e+01,5.228764187778726924e-02,-1.861213520701832103e-02,-1.851473183403148369e+03,4.314400015376003594e+00,3.894116780576854786e-02,3.451520012300802875e+01,3.115293424461483829e-01
6.425119999999999720e+01,7.866848407281742395e-01,-4.802407023755696502e-01,-1.852805294076117207e+03,4.343987447132717783e+00,-9.202442346994688105e-03,3.475189957706174226e+01,-7.361953877595750484e-02
6.450549999999999784e+01,1.043066951651739904e+00,-4.374472603468214649e-01,-1.863869672048222128e+03,4.314835897679690113e+00,-3.856880476485173570e-02,3.451868718143752091e+01,-3.085504381188138856e-01
6.475289999999999679e+01,6.144086180459819024e-01,1.982523808031221857e-01,-1.877059571117190217e+03,4.343837986757857372e+00,9.980747045607765711e-03,3.475070389406285898e+01,7.984597636486212568e-02
6.500060000000000571e+01,5.248860443869560188e-02,-9.306298280901990211e-03,-1.879865746378437962e+03,4.314315607371766781e+00,3.909333071827469919e-02,3.451452485897413425e+01,3.127466457461975935e-01
6.525449999999999307e+01,7.954370651918343249e-01,-4.842559426534535638e-01,-1.881278347688067015e+03,4.343679466370283571e+00,-1.022382445475658597e-02,3.474943573096226856e+01,-8.179059563805268773e-02
6.550220000000000198e+01,1.043704682255700567e+00,-4.434733235746548541e-01,-1.892093439538301936e+03,4.314739421884993043e+00,-3.872645891284856590e-02,3.451791537507994434e+01,-3.098116713027885272e-01
6.575620000000000687e+01,6.033566755561315942e-01,2.057866937606454005e-01,-1.905572751564419150e+03,4.343512360908703407e+00,1.099932688996933805e-02,3.474809888726962726e+01,8.799461511975470440e-02
6.600390000000000157e+01,5.225542011241299245e-02,-2.172692366258730662e-02,-1.908266046798181833e+03,4.315171150179022419e+00,3.888758775445187721e-02,3.452136920143217935e+01,3.111007020356150177e-01
6.625119999999999720e+01,7.889633945492986467e-01,-4.812280617460307219e-01,-1.909615464752057960e+03,4.344468949693281346e+00,-9.458049676349500334e-03,3.475575159754625076e+01,-7.566439741079600267e-02
6.650549999999999784e+01,1.042839202259206122e+00,-4.354529838375458262e-01,-1.920717756651311220e+03,4.315610688899613301e+00,-3.851356161551436341e-02,3.452488551119690641e+01,-3.081084929241149073e-01
6.675289999999999679e+01,6.116558680909629508e-01,2.001614342962437787e-01,-1.933879640486832614e+03,4.344314112881838774e+00,1.023600992132256415e-02,3.475451290305471019e+01,8.188807937058051323e-02
6.700060000000000571e+01,5.239982578215916093e-02,-1.241286997620475244e-02,-1.936657035352645607e+03,4.315080725832256547e+00,3.904340646223748712e-02,3.452064580665805238e+01,3.123472516978998970e-01
6.725449999999999307e+01,7.975447789250421637e-01,-4.853103736350074526e-01,-1.938087800300018898e+03,4.344150699003796134e+00,-1.047847428287329574e-02,3.475320559203036908e+01,-8.382779426298636594e-02
6.750220000000000198e+01,1.043533584091143496e+00,-4.414821531052345316e-01,-1.948940376112240756e+03,4.315508432756057999e+00,-3.867331739336528351e-02,3.452406746204846399e+01,-3.093865391469222681e-01
6.775620000000000687e+01,6.005693562089859938e-01,2.076488781003574258e-01,-1.962391078585647392e+03,4.343979045349383838e+00,1.125489181264435756e-02,3.475183236279507071e+01,9.003913450115486050e-02
6.800390000000000157e+01,5.224410341549576287e-02,-2.486271079886298932e-02,-1.965056341623965636e+03,4.315944391491913557e+00,3.883365421801313055e-02,3.452755513193530845e+01,3.106692337441050444e-01
6.825130000000000052e+01,7.911942257475771401e-01,-4.822334965938857576e-01,-1.966423644821655671e+03,4.344945654760211440e+00,-9.715277734076696592e-03,3.475956523808169152e+01,-7.772222187261357274e-02
6.850549999999999784e+01,1.042572053029189760e+00,-4.334305859676991779e-01,-1.977564224236949258e+03,4.316386698937230371e+00,-3.845794256293579017e-02,3.453109359149784297e+01,-3.076635405034863213e-01
6.875289999999999679e+01,6.088835706492465860e-01,2.020622005033729796e-01,-1.990697952370616576e+03,4.344786283027861629e+00,1.049158811661213275e-02,3.475829026422289303e+01,8.393270493289706202e-02
6.900060000000000571e+01,5.233148164687783516e-02,-1.553710412548163153e-02,-1.993446812145961985e+03,4.315847965993532043e+00,3.899153463350095439e-02,3.452678372794825634e+01,3.119322770680076351e-01
6.925459999999999638e+01,7.996055570404716484e-01,-4.863802271476823647e-01,-1.994896156606786917e+03,4.344618499289079949e+00,-1.073513858557623157e-02,3.475694799431263959e+01,-8.588110868460985259e-02
6.950230000000000530e+01,1.043329621251361417e+00,-4.394666296281782847e-01,-2.005786454467034446e+03,4.316279760417518929e+00,-3.862021986519161010e-02,3.453023808334015143e+01,-3.089617589215328808e-01
6.975620000000000687e+01,5.977744668867656097e-01,2.094956808764224243e-01,-2.019208324699209697e+03,4.344443058165275318e+00,1.151014686270809828e-02,3.475554446532220254e+01,9.208117490166478625e-02
7.000390000000000157e+01,5.225249589617560197e-02,-2.800161399788200778e-02,-2.021845864028052347e+03,4.316719349173037124e+00,3.877876512570972711e-02,3.453375479338429699e+01,3.102301210056778169e-01
7.025130000000000052e+01,7.933784329045495687e-01,-4.832547059709458304e-01,-2.023231355053402012e+03,4.345419446525506935e+00,-9.972588732728715488e-03,3.476335557220405548e+01,-7.978070986182972391e-02
