t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
2.935210000000000008e+01,8.346977947897699091e-02,-7.238564818787179833e-02,-2.121526007710708654e+03,-3.071878603250079465e+01,1.476596622751458199e-14,-2.457502882600063572e+02,1.181277298201166559e-13
2.940149999999999864e+01,8.345352234368932920e-02,-7.237602967970112322e-02,-2.126149442579139304e+03,-3.077946345596406630e+01,1.498801083243961330e-14,-2.462357076477125304e+02,1.199040866595169064e-13
2.940399999999999991e+01,5.323138416345321589e-02,-5.631948525788266907e-02,4.143812440096849059e+02,3.849097558585702350e-01,1.849380674642797651e-12,3.079278046868561880e+00,1.479504539714238120e-11
2.945080000000000098e+01,8.343741171558660685e-02,-7.236650066189496966e-02,-2.130772899762657289e+03,-3.084013416593875334e+01,1.998401444325281773e-14,-2.467210733275100267e+02,1.598721155460225418e-13
2.945589999999999975e+01,5.309029883103850989e-02,-5.616726814689720904e-02,4.144848441357515867e+02,3.837833221881159496e-01,1.858957649272796608e-12,3.070266577504927596e+00,1.487166119418237287e-11
2.950019999999999953e+01,8.342144627094121023e-02,-7.235706027983093702e-02,-2.135396379060064191e+03,-3.090079822974840695e+01,2.131628207280300558e-14,-2.472063858379872556e+02,1.705302565824240446e-13
2.950769999999999982e+01,5.295033681317120461e-02,-5.601556699796689243e-02,4.145879516379235383e+02,3.826717214523074895e-01,1.870995979674772158e-12,3.061373771618459916e+00,1.496796783739817727e-11
2.955570000000000164e+01,8.340365705262424434e-02,-7.234654474426222004e-02,-2.140597819454527325e+03,-3.096903744018879578e+01,2.320366121466577169e-14,-2.477522995215103663e+02,1.856292897173261736e-13
2.955959999999999965e+01,5.281148898303702349e-02,-5.586438064227643163e-02,4.146905698059646284e+02,3.815748608762203342e-01,1.879444950364517197e-12,3.052598887009762674e+00,1.503555960291613758e-11
2.960109999999999886e+01,5.270120682137522522e-02,-5.574380143377134084e-02,4.147723142117359316e+02,3.807079233127122486e-01,1.888343648115409223e-12,3.045663386501697989e+00,1.510674918492327379e-11
2.960510000000000019e+01,8.338799578262823253e-02,-7.233728991435579847e-02,-2.145221345084374661e+03,-3.102968760114875835e+01,2.298161660974074039e-14,-2.482375008091900668e+02,1.838529328779259231e-13
2.965289999999999893e+01,5.256434163223259320e-02,-5.559353881118962032e-02,4.148740597747789707e+02,3.796373628657889188e-01,1.898298141941867634e-12,3.037098902926311350e+00,1.518638513553494107e-11
2.965439999999999898e+01,8.337247563676562778e-02,-7.232812110405052730e-02,-2.149844892211268871e+03,-3.109033132171677138e+01,1.454392162258955068e-14,-2.487226505737341711e+02,1.163513729807164054e-13
2.970380000000000109e+01,8.335709534040149082e-02,-7.231903749332189990e-02,-2.154468460641563979e+03,-3.115096866629555805e+01,2.098321516541545861e-14,-2.492077493303644644e+02,1.678657213233236689e-13
2.970479999999999876e+01,5.242856524728000539e-02,-5.544378779063753593e-02,4.149753250595127270e+02,3.785812855297907564e-01,1.908734672054213100e-12,3.028650284238326051e+00,1.526987737643370480e-11
2.975309999999999988e+01,8.334185363051758999e-02,-7.231003827030520192e-02,-2.159092050183397077e+03,-3.121159969859745686e+01,2.342570581959080300e-14,-2.496927975887796549e+02,1.874056465567264240e-13
2.975659999999999883e+01,5.229386866293565111e-02,-5.529454725728391584e-02,4.150761132456950691e+02,3.775396004687522900e-01,1.921091324214030394e-12,3.020316803750018320e+00,1.536873059371224315e-11
2.980239999999999867e+01,8.332674925560369650e-02,-7.230112263120892779e-02,-2.163715660646674678e+03,-3.127222448165808188e+01,7.216449660063517513e-15,-2.501777958532646551e+02,5.773159728050814010e-14
2.980849999999999866e+01,5.216024290865916430e-02,-5.514581610730236172e-02,4.151764274849710432e+02,3.765122173532438610e-01,1.931928358608892005e-12,3.012097738825950888e+00,1.545542686887113604e-11
2.985180000000000078e+01,8.331178097554975404e-02,-7.229228978022894658e-02,-2.168339291843050432e+03,-3.133284307784037637e+01,1.709743457922741072e-14,-2.506627446227230109e+02,1.367794766338192858e-13
2.986029999999999873e+01,5.202767904724836523e-02,-5.499759324663774235e-02,4.152762709012102960e+02,3.754990463586096450e-01,1.942048518527306200e-12,3.003992370868877160e+00,1.553638814821844960e-11
2.990109999999999957e+01,8.329694756153960267e-02,-7.228353892946391690e-02,-2.172962943585909670e+03,-3.139345554884338796e+01,2.342570581959080300e-14,-2.511476443907471037e+02,1.874056465567264240e-13
2.990180000000000149e+01,5.192238653665914860e-02,-5.487938019672099210e-02,4.153558087233270726e+02,3.746986822489487556e-01,1.951903265753895944e-12,2.997589457991590045e+00,1.561522612603116755e-11
2.995050000000000168e+01,8.328224779594525784e-02,-7.227486929883142341e-02,-2.177586615690353938e+03,-3.145406195571120023e+01,1.942890293094023946e-14,-2.516324956456896018e+02,1.554312234475219157e-13
2.995370000000000132e+01,5.179171166829087819e-02,-5.473206952649592449e-02,4.154548124428580422e+02,3.737108683184015012e-01,1.962591981291561538e-12,2.989686946547212010e+00,1.570073585033249230e-11
3.000550000000000139e+01,5.166207384872959635e-02,-5.458526412433409997e-02,4.155533539412203368e+02,3.727370176702893279e-01,1.974744369762082563e-12,2.981896141362314623e+00,1.579795495809666050e-11
3.000600000000000023e+01,8.326586880941250213e-02,-7.226521208644653971e-02,-2.182788270918269518e+03,-3.152223699007339874e+01,1.709743457922741072e-14,-2.521778959205871899e+02,1.367794766338192858e-13
3.005539999999999878e+01,8.325144905426529185e-02,-7.225671249369282345e-02,-2.187411985684888805e+03,-3.158283071038440681e+01,1.842970220877759857e-14,-2.526626456830752545e+02,1.474376176702207886e-13
3.005740000000000123e+01,5.153346427047259676e-02,-5.443896292293802508e-02,4.156514362397107334e+02,3.717770423819634074e-01,1.985368033169399027e-12,2.974216339055707259e+00,1.588294426535519221e-11
3.010470000000000113e+01,8.323715921341344470e-02,-7.224829173280460093e-02,-2.192035720246150504e+03,-3.164341855317519503e+01,1.443289932012703503e-14,-2.531473484254015602e+02,1.154631945610162802e-13
3.010920000000000130e+01,5.140587416101048690e-02,-5.429316485954531479e-02,4.157490623333903841e+02,3.708308550268689108e-01,1.996852553101668981e-12,2.966646840214951286e+00,1.597482042481335185e-11
3.015070000000000050e+01,5.130453021842081712e-02,-5.417688795632655263e-02,4.158268367369898897e+02,3.700837740195745962e-01,2.004622813231438094e-12,2.960670192156596769e+00,1.603698250585150475e-11
3.015409999999999968e+01,8.322299811428733596e-02,-7.223994905508847320e-02,-2.196659474424051496e+03,-3.170400057686060080e+01,2.109423746787797427e-14,-2.536320046148848064e+02,1.687538997430237941e-13
3.020250000000000057e+01,5.117875315923627738e-02,-5.403199287402600526e-02,4.159236491269871863e+02,3.691621862052971714e-01,2.017322940639498796e-12,2.953297489642377371e+00,1.613858352511599037e-11
3.020339999999999847e+01,8.320896459498100528e-02,-7.223168371925606235e-02,-2.201283248042221203e+03,-3.176457683923952047e+01,1.443289932012703503e-14,-2.541166147139161637e+02,1.154631945610162802e-13
3.025280000000000058e+01,8.319505750415293055e-02,-7.222349499134572692e-02,-2.205907040925901583e+03,-3.182514739749911215e+01,1.931788062847772380e-14,-2.546011791799928972e+02,1.545430450278217904e-13
3.025440000000000040e+01,5.105397119527892158e-02,-5.388759797016685893e-02,4.160200135613520160e+02,3.682541441522276804e-01,2.028207463089515272e-12,2.946033153217821443e+00,1.622565970471612218e-11
3.030209999999999937e+01,8.318127570092756495e-02,-7.221538214464555405e-02,-2.210530852901933031e+03,-3.188571230822160274e+01,2.442490654175344389e-14,-2.550856984657728219e+02,1.953992523340275511e-13
3.030620000000000047e+01,5.093017569058269634e-02,-5.374370219089209116e-02,4.161159329381926568e+02,3.673595623007883670e-01,2.041746762979079755e-12,2.938876498406306936e+00,1.633397410383263804e-11
3.035150000000000148e+01,8.316761805479810921e-02,-7.220734445961721204e-02,-2.215154683798741644e+03,-3.194627162739280735e+01,1.432187701766451937e-14,-2.555701730191424588e+02,1.145750161413161550e-13
3.035810000000000031e+01,5.080735804609028822e-02,-5.360030448269769571e-02,4.162114101308025056e+02,3.664783555778717283e-01,2.051755033233293446e-12,2.931826844622973827e+00,1.641404026586634757e-11
3.040080000000000027e+01,8.315408344553046338e-02,-7.219938122382046908e-02,-2.219778533446317851e+03,-3.200682541040865203e+01,2.198241588757809950e-14,-2.560546032832692163e+02,1.758593271006247960e-13
3.040990000000000038e+01,5.068550970007133089e-02,-5.345740379168377465e-02,4.163064479879419650e+02,3.656104393947253728e-01,2.063279668645945364e-12,2.924883515157802982e+00,1.650623734916756291e-11
3.045019999999999882e+01,8.314067076306738691e-02,-7.219149173183882218e-02,-2.224402401676206864e+03,-3.206737371207999843e+01,1.199040866595169064e-14,-2.565389896966399874e+02,9.592326932761352509e-14
3.045139999999999958e+01,5.058872318876241059e-02,-5.334344038233371221e-02,4.163821638509900822e+02,3.649256191010470385e-01,2.073643123531865307e-12,2.919404952808376308e+00,1.658914498825492245e-11
3.050319999999999965e+01,5.046859812520147065e-02,-5.320143166246084354e-02,4.164764180059097498e+02,3.640814142636139006e-01,2.084872639113166670e-12,2.912651314108911205e+00,1.667898111290533336e-11
3.050570000000000093e+01,8.312572586672192787e-02,-7.218270333085885504e-02,-2.229604275438729928e+03,-3.213548406704811100e+01,1.521005543736464460e-14,-2.570838725363848880e+02,1.216804434989171568e-13
3.055499999999999972e+01,8.311256863889292246e-02,-7.217496823391753025e-02,-2.234228182603709683e+03,-3.219602090023010277e+01,1.143529715363911237e-14,-2.575681672018408221e+02,9.148237722911289893e-14
3.055509999999999948e+01,5.034941858945175819e-02,-5.305991700085477270e-02,4.165702406737171941e+02,3.632502656759188930e-01,2.095807034863117480e-12,2.906002125407351144e+00,1.676645627890493984e-11
3.060439999999999827e+01,8.309952993349917216e-02,-7.216730472082866221e-02,-2.238852107834421986e+03,-3.225655241966671838e+01,1.632027846198980114e-14,-2.580524193573337470e+02,1.305622276959184092e-13
3.060689999999999955e+01,5.023117616549553632e-02,-5.291889533597071704e-02,4.166636346124403190e+02,3.624320905702264062e-01,2.108201850939406263e-12,2.899456724561811249e+00,1.686561480751525011e-11
3.065370000000000061e+01,8.308660868147534073e-02,-7.215971211437935406e-02,-2.243476050968658001e+03,-3.231707867783230625e+01,1.887379141862766119e-14,-2.585366294226584500e+02,1.509903313490212895e-13
3.065879999999999939e+01,5.011386247668560279e-02,-5.277836560280967093e-02,4.167566025568659143e+02,3.616268066527276170e-01,2.119196528330147267e-12,2.893014453221820936e+00,1.695357222664117813e-11
3.070019999999999882e+01,5.002067461123196196e-02,-5.266629528891003664e-02,4.168306720196094375e+02,3.609918061740359230e-01,2.127119227285367842e-12,2.887934449392287384e+00,1.701695381828294273e-11
3.070309999999999917e+01,8.307380382345885828e-02,-7.215218974401178820e-02,-2.248100011845686822e+03,-3.237759972665038077e+01,9.103828801926283631e-15,-2.590207978132030462e+02,7.283063041541026905e-14
3.075209999999999866e+01,4.990501166383966986e-02,-5.252664833600938221e-02,4.169228799927584532e+02,3.602095205194600913e-01,2.138863738898599820e-12,2.881676164155680731e+00,1.711090991118879856e-11
3.075240000000000151e+01,8.306111430969961851e-02,-7.214473694575355978e-02,-2.252723990306240921e+03,-3.243811561750096217e+01,1.443289932012703503e-14,-2.595049249400076974e+02,1.154631945610162802e-13
3.080180000000000007e+01,8.304853909997179928e-02,-7.213735306214952292e-02,-2.257347986192502049e+03,-3.249862640122573509e+01,1.354472090042690979e-14,-2.599890112098058808e+02,1.083577672034152783e-13
3.080389999999999873e+01,4.979025421006008645e-02,-5.238749031005765500e-02,4.170146695075420098e+02,3.594398981332543874e-01,2.150483784102430462e-12,2.875519185066035099e+00,1.720387027281944370e-11
3.085109999999999886e+01,8.303607716348490597e-02,-7.213003744219342872e-02,-2.261971999348087593e+03,-3.255913212813538848e+01,9.880984919163893210e-15,-2.604730570250831079e+02,7.904787935331114568e-14
3.085569999999999879e+01,4.967639402673044297e-02,-5.224882012836140621e-02,4.171060432127400190e+02,3.586828585024635641e-01,2.162796851334913839e-12,2.869462868019708512e+00,1.730237481067931071e-11
3.090050000000000097e+01,8.302372747879721571e-02,-7.212278944126104818e-02,-2.266596029618033754e+03,-3.261963284801487362e+01,1.521005543736464460e-14,-2.609570627841189889e+02,1.216804434989171568e-13
3.090759999999999863e+01,4.956342293208584882e-02,-5.211063670251955826e-02,4.171970037350883445e+02,3.579383215775036597e-01,2.174618558142826785e-12,2.863506572620029278e+00,1.739694846514261428e-11
3.095599999999999952e+01,8.300996699957778613e-02,-7.211471547155098860e-02,-2.271798083937595948e+03,-3.268769023423340769e+01,1.232347557333923760e-14,-2.615015218738672615e+02,9.858780458671390079e-14
3.095939999999999870e+01,4.945133278617137862e-02,-5.197293893804477705e-02,4.172875536795176004e+02,3.572062077697313320e-01,2.187523599761487247e-12,2.857649662157850656e+00,1.750018879809189798e-11
3.100090000000000146e+01,4.936228950941667915e-02,-5.186312966305368921e-02,4.173596997556959423e+02,3.566294081772036217e-01,2.197146327723165093e-12,2.853035265417628974e+00,1.757717062178532075e-11
3.100529999999999831e+01,8.299785250063369813e-02,-7.210760904943930294e-02,-2.276422150067451184e+03,-3.274818047710834890e+01,1.665334536937734811e-14,-2.619854438168667912e+02,1.332267629550187849e-13
3.105270000000000152e+01,4.925176469354213687e-02,-5.172630331018381045e-02,4.174495171555898878e+02,3.559194568797235947e-01,2.208453472180016419e-12,2.847355655037788758e+00,1.766762777744013135e-11
3.105470000000000041e+01,8.298584712079172532e-02,-7.210056827230815202e-02,-2.281046232836424679e+03,-3.280866586520608053e+01,1.898481372109017684e-14,-2.624693269216486442e+02,1.518785097687214147e-13
3.110399999999999920e+01,8.297394987626907636e-02,-7.209359252116576133e-02,-2.285670332095277445e+03,-3.286914644620507886e+01,1.787459069646502030e-14,-2.629531715696406309e+02,1.429967255717201624e-13
3.110450000000000159e+01,4.914209826039347973e-02,-5.158995951887214437e-02,4.175389311573499640e+02,3.552217082843480700e-01,2.220461444921162375e-12,2.841773666274784560e+00,1.776369155936929900e-11
3.115340000000000131e+01,8.296215979219773162e-02,-7.208668118307001715e-02,-2.290294447696123825e+03,-3.292962226728735686e+01,2.087219286295294296e-14,-2.634369781382988549e+02,1.669775429036235437e-13
3.115640000000000143e+01,4.903328223255300905e-02,-5.145409716855457727e-02,4.176279442851570138e+02,3.545360845334039612e-01,2.231999090759884119e-12,2.836288676267231690e+00,1.785599272607907295e-11
3.120270000000000010e+01,8.295047590254214787e-02,-7.207983365106593321e-02,-2.294918579492417848e+03,-3.299009337514466011e+01,1.287858708565181587e-14,-2.639207470011572809e+02,1.030286966852145270e-13
3.120820000000000149e+01,4.892530867630876662e-02,-5.131871513115335293e-02,4.177165590424818333e+02,3.538625082193052607e-01,2.244139336166073306e-12,2.830900065754442085e+00,1.795311468932858645e-11
3.125209999999999866e+01,8.293889725001803159e-02,-7.207304932412381127e-02,-2.299542727338941404e+03,-3.305055981598480486e+01,1.643130076445231680e-14,-2.644044785278784389e+02,1.314504061156185344e-13
3.126000000000000156e+01,4.881816970202891570e-02,-5.118381227085450763e-02,4.178047779123033365e+02,3.532009023821741089e-01,2.258017774495191254e-12,2.825607219057392872e+00,1.806414219596153004e-11
3.130140000000000100e+01,8.292742288601154255e-02,-7.206632760707777641e-02,-2.304166891091791058e+03,-3.311102163553426436e+01,1.765254609153998899e-14,-2.648881730842741149e+02,1.412203687323199119e-13
3.130150000000000077e+01,4.873305414815220366e-02,-5.107623422180111727e-02,4.178750696247698215e+02,3.526801850232966218e-01,2.267647224510338511e-12,2.821441480186372974e+00,1.814117779608270808e-11
3.135079999999999956e+01,8.291605187049960746e-02,-7.205966791056550580e-02,-2.308791070608369409e+03,-3.317147887904603465e+01,2.076117056049042731e-14,-2.653718310323682772e+02,1.660893644839234184e-13
3.135330000000000084e+01,4.862739768163741594e-02,-5.094219099259442163e-02,4.179625820896047230e+02,3.520399335262572316e-01,2.278100451336140253e-12,2.816319468210057853e+00,1.822480361068912202e-11
3.140009999999999835e+01,8.290478327197088604e-02,-7.205306965096822114e-02,-2.313415265747366448e+03,-3.323193159130538277e+01,2.664535259100375697e-14,-2.658554527304430621e+02,2.131628207280300558e-13
3.140510000000000090e+01,4.852255394370838526e-02,-5.080862371745029776e-02,4.180497055120808909e+02,3.514114393810321979e-01,2.290743116029059223e-12,2.811291515048257583e+00,1.832594492823247379e-11
3.145560000000000045e+01,8.289222736991182228e-02,-7.204571932585690508e-02,-2.318617503778105856e+03,-3.329993553150167429e+01,2.187139358511558385e-14,-2.663994842520133943e+02,1.749711486809246708e-13
3.145700000000000074e+01,4.841851521550315229e-02,-5.067553122953663558e-02,4.181364422992452319e+02,3.507946273082236943e-01,2.302844330157038932e-12,2.806357018465789555e+00,1.842275464125631146e-11
3.150499999999999901e+01,8.288117335296628363e-02,-7.203924970778365078e-02,-2.323241731651375630e+03,-3.336037876143879544e+01,2.375877272697834997e-14,-2.668830300915103635e+02,1.900701818158267997e-13
3.150880000000000081e+01,4.831527382391630210e-02,-5.054291235353280259e-02,4.182227948386579328e+02,3.501894224652386534e-01,2.314081868834416689e-12,2.801515379721909227e+00,1.851265495067533351e-11
3.155020000000000024e+01,4.823324966609362358e-02,-5.043715745801063272e-02,4.182916018039303481e+02,3.497135657794586128e-01,2.324370513770435132e-12,2.797708526235668902e+00,1.859496411016348105e-11
3.155430000000000135e+01,8.287021889603407576e-02,-7.203283973918794825e-02,-2.327865974713660762e+03,-3.342081759711077638e+01,1.831867990631508292e-14,-2.673665407768862110e+02,1.465494392505206633e-13
3.160210000000000008e+01,4.813142429147548862e-02,-5.030538809418252932e-02,4.183772686526085636e+02,3.491290667319926766e-01,2.336543502082233381e-12,2.793032533855941413e+00,1.869234801665786705e-11
3.160369999999999990e+01,8.285936310189538634e-02,-7.202648885952483981e-02,-2.332490232828849457e+03,-3.348125208142415943e+01,1.787459069646502030e-14,-2.678500166513932754e+02,1.429967255717201624e-13
3.165299999999999869e+01,8.284860508144885338e-02,-7.202019651369641340e-02,-2.337114505862059104e+03,-3.354168225684138349e+01,1.576516694967722287e-14,-2.683334580547310679e+02,1.261213355974177830e-13
3.165390000000000015e+01,4.803037501490549366e-02,-5.017408900545689693e-02,4.184625578367343905e+02,3.485559676589455869e-01,2.349514463192980962e-12,2.788447741271564695e+00,1.879611570554384770e-11
3.170240000000000080e+01,8.283794395363679175e-02,-7.201396215199622197e-02,-2.341738793679625815e+03,-3.360210816538842948e+01,2.786659791809142916e-14,-2.688168653231074359e+02,2.229327833447314333e-13
3.170570000000000022e+01,4.793009434000062435e-02,-5.004325898353322727e-02,4.185474716716273633e+02,3.479941953564811286e-01,2.360958217123565461e-12,2.783953562851849028e+00,1.888766573698852369e-11
3.175169999999999959e+01,8.282737884537175188e-02,-7.200778523005357812e-02,-2.346363096149093508e+03,-3.366252984865769804e+01,2.631228568361621001e-14,-2.693002387892615843e+02,2.104982854689296801e-13
3.175750000000000028e+01,4.783057481758447999e-02,-4.991289681132429767e-02,4.186320124540593497e+02,3.474436770465060831e-01,2.374320358378145812e-12,2.779549416372048665e+00,1.899456286702516650e-11
3.180110000000000170e+01,8.281690889146321732e-02,-7.200166520877918086e-02,-2.350987413139199816e+03,-3.372294734781389280e+01,1.676436767183986376e-14,-2.697835787825111424e+02,1.341149413747189101e-13
3.180940000000000012e+01,4.773180904595846624e-02,-4.978300126294302186e-02,4.187161824624421342e+02,3.469043403745277199e-01,2.386618897301517883e-12,2.775234722996221759e+00,1.909295117841214307e-11
3.185040000000000049e+01,8.280653323454509329e-02,-7.199560155431096453e-02,-2.355611744519867898e+03,-3.378336070359966214e+01,1.998401444325281773e-14,-2.702668856287972972e+02,1.598721155460225418e-13
3.185079999999999956e+01,4.765333418575441737e-02,-4.967941996398107796e-02,4.187832530313185657e+02,3.464808734630828169e-01,2.395807727553767030e-12,2.771846987704662535e+00,1.916646182043013624e-11
3.190259999999999962e+01,4.755590666580804260e-02,-4.955036122118255254e-02,4.188667613301149117e+02,3.459614827494231770e-01,2.408805143197523257e-12,2.767691861995385416e+00,1.927044114558018606e-11
3.190589999999999904e+01,8.279497227731516529e-02,-7.198884666090296647e-02,-2.360814134363881749e+03,-3.385132082642619622e+01,1.643130076445231680e-14,-2.708105666114095698e+02,1.314504061156185344e-13
3.195449999999999946e+01,4.745921242664716266e-02,-4.942176562298682824e-02,4.189499051383091910e+02,3.454530733151642830e-01,2.421463637242160516e-12,2.763624586521314264e+00,1.937170909793728413e-11
3.195530000000000115e+01,8.278479419008279161e-02,-7.198290103686173780e-02,-2.365438495897938992e+03,-3.391172551091849385e+01,1.587618925213973853e-14,-2.712938040873479508e+02,1.270095140171179082e-13
3.200460000000000349e+01,8.277470777021846138e-02,-7.197701014441382217e-02,-2.370062871423578144e+03,-3.397212617668145640e+01,9.325873406851314940e-15,-2.717770094134516512e+02,7.460698725481051952e-14
3.200630000000000308e+01,4.736324424926356691e-02,-4.929363191020860735e-02,4.190326866662147722e+02,3.449555743946905451e-01,2.433764561410312055e-12,2.759644595157524360e+00,1.947011649128249644e-11
3.205400000000000205e+01,8.276471219188187567e-02,-7.197117347070101923e-02,-2.374687260815492664e+03,-3.403252286276000405e+01,2.109423746787797427e-14,-2.722601829020800324e+02,1.687538997430237941e-13
3.205810000000000315e+01,4.726799496327134531e-02,-4.916595881500003540e-02,4.191151081066525990e+02,3.444689156352350179e-01,2.447887595749542733e-12,2.755751325081880143e+00,1.958310076599634186e-11
3.210329999999999728e+01,8.275480663669712578e-02,-7.196539050782461977e-02,-2.379311663949503782e+03,-3.409291560779765007e+01,2.153832667772803688e-14,-2.727433248623812005e+02,1.723066134218242951e-13
3.210990000000000322e+01,4.717345744711200217e-02,-4.903874506091650265e-02,4.191971716351241639e+02,3.439930270945521507e-01,2.461171891288138625e-12,2.751944216756417205e+00,1.968937513030510900e-11
3.215140000000000242e+01,4.709833515406722237e-02,-4.893730392004784491e-02,4.192625662122715084e+02,3.436200240790939775e-01,2.470432062043337318e-12,2.748960192632751820e+00,1.976345649634669854e-11
3.215270000000000294e+01,8.274499029368415082e-02,-7.195966075279469631e-02,-2.383936080702551408e+03,-3.415330445004637028e+01,3.330669073875469621e-15,-2.732264356003709622e+02,2.664535259100375697e-14
3.220199999999999818e+01,8.273526235919113903e-02,-7.195398370748049000e-02,-2.388560510952683217e+03,-3.421368942736465613e+01,2.042810365310288034e-14,-2.737095154189172490e+02,1.634248292248230428e-13
3.220320000000000249e+01,4.700506103387118439e-02,-4.881091373621040952e-02,4.193439909268412862e+02,3.431633469798399672e-01,2.483756689902749670e-12,2.745306775838719737e+00,1.987005351922199736e-11
3.225139999999999674e+01,8.272562203682760906e-02,-7.194835887856078360e-02,-2.393184954579046007e+03,-3.427407057722383144e+01,2.220446049250313081e-14,-2.741925646177906515e+02,1.776356839400250465e-13
3.225500000000000256e+01,4.691247900450919162e-02,-4.868497927441629153e-02,4.194250637301635720e+02,3.427172464265575424e-01,2.496298740634061986e-12,2.741737971412460340e+00,1.997038992507249588e-11
3.230069999999999908e+01,8.271606853739797705e-02,-7.194278577747509340e-02,-2.397809411461872514e+03,-3.433444793671478124e+01,1.432187701766451937e-14,-2.746755834937182499e+02,1.145750161413161550e-13
3.230680000000000263e+01,4.682058213163305810e-02,-4.855949922634658633e-02,4.195057867334727462e+02,3.422816540171038091e-01,2.508571258705294404e-12,2.738253232136830473e+00,2.006857006964235524e-11
3.235009999999999764e+01,8.270660107883583134e-02,-7.193726392037524953e-02,-2.402433881482473225e+03,-3.439482154254847046e+01,1.421085471520200372e-14,-2.751585723403877637e+02,1.136868377216160297e-13
3.235860000000000269e+01,4.672936353054488179e-02,-4.843447227554938811e-02,4.195861620314879019e+02,3.418565017494203384e-01,2.521710704833646233e-12,2.734852013995362707e+00,2.017368563866916986e-11
3.240010000000000190e+01,4.665687241062597274e-02,-4.833477605517566555e-02,4.196502133192942665e+02,3.415238513940355158e-01,2.531612506434521848e-12,2.732190811152284127e+00,2.025290005147617478e-11
3.240559999999999974e+01,8.269605206898163197e-02,-7.193111248725535256e-02,-2.407636425812985181e+03,-3.446273740754810433e+01,1.543210004228967591e-14,-2.757018992603848346e+02,1.234568003383174073e-13
3.245190000000000197e+01,4.656685750832106202e-02,-4.821056133652823483e-02,4.197299679743689467e+02,3.411173212850583392e-01,2.544046570629454607e-12,2.728938570280466713e+00,2.035237256503563685e-11
3.245499999999999829e+01,8.268676488272547198e-02,-7.192569793833408776e-02,-2.412260923362134236e+03,-3.452310315705189936e+01,2.420286193682841258e-14,-2.761848252564151949e+02,1.936228954946273006e-13
3.250370000000000203e+01,4.647750186591666222e-02,-4.808679598690353274e-02,4.198093807028625406e+02,3.407210430220805053e-01,2.555312298563316986e-12,2.725768344176644042e+00,2.044249838850653589e-11
3.250430000000000064e+01,8.267756133861549339e-02,-7.192033315122320358e-02,-2.416885433684991312e+03,-3.458346526522923625e+01,1.521005543736464460e-14,-2.766677221218338900e+02,1.216804434989171568e-13
3.255369999999999919e+01,8.266844068331147266e-02,-7.191501766101390802e-02,-2.421509956667207916e+03,-3.464382376727571256e+01,2.198241588757809950e-14,-2.771505901382057004e+02,1.758593271006247960e-13
3.255550000000000210e+01,4.638879878854296895e-02,-4.796347866013873223e-02,4.198884535381869227e+02,3.403349501036828095e-01,2.566944486831479466e-12,2.722679600829462476e+00,2.053555589465183573e-11
3.260300000000000153e+01,8.265940217027531456e-02,-7.190975100727008129e-02,-2.426134492195462826e+03,-3.470417869802805910e+01,2.475797344914099085e-14,-2.776334295842244728e+02,1.980637875931279268e-13
3.260730000000000217e+01,4.630074163153611450e-02,-4.784060800260092616e-02,4.199671884979939023e+02,3.399589764182767149e-01,2.579944504560449658e-12,2.719671811346213719e+00,2.063955603648359727e-11
3.265229999999999677e+01,8.265044505970860211e-02,-7.190453273398345058e-02,-2.430759040157454365e+03,-3.476453009196966093e+01,1.698641227676489507e-14,-2.781162407357572874e+02,1.358912982141191605e-13
3.265910000000000224e+01,4.621332380052091404e-02,-4.771818265334502179e-02,4.200455875843271087e+02,3.395930562419356979e-01,2.594027423419298373e-12,2.716744449935485584e+00,2.075221938735438698e-11
3.270060000000000144e+01,4.614384545115091801e-02,-4.762056207678030950e-02,4.201080663599933018e+02,3.393075147072017739e-01,2.605038580683061156e-12,2.714460117657614191e+00,2.084030864546448925e-11
3.270170000000000243e+01,8.264156861849113189e-02,-7.189936238952869541e-02,-2.435383600441887211e+03,-3.482487798323531081e+01,2.042810365310288034e-14,-2.785990238658824865e+02,1.634248292248230428e-13
3.275099999999999767e+01,8.263277212012058726e-02,-7.189423952661930239e-02,-2.440008172938469215e+03,-3.488522240561207610e+01,1.620925615952728549e-14,-2.790817792448966088e+02,1.296740492762182839e-13
3.275240000000000151e+01,4.605756194988348817e-02,-4.749893483014010903e-02,4.201858658699751459e+02,3.389595264525722684e-01,2.617744562782853279e-12,2.711676211620578147e+00,2.094195650226282623e-11
3.280040000000000333e+01,8.262405484465167038e-02,-7.188916370226387798e-02,-2.444632757537893667e+03,-3.494556339254693000e+01,1.376676550535194110e-14,-2.795645071403754400e+02,1.101341240428155288e-13
3.280420000000000158e+01,4.597189957845849995e-02,-4.737774904364834561e-02,4.202633350304388387e+02,3.386214097249780619e-01,2.629927092073769401e-12,2.708971277799824495e+00,2.103941673659015521e-11
3.285589999999999833e+01,8.261434171779867552e-02,-7.188350907951737701e-02,-2.449835429544091312e+03,-3.501344293762944915e+01,2.331468351712828735e-14,-2.801075435010355932e+02,1.865174681370262988e-13
3.285600000000000165e+01,4.588685193415508595e-02,-4.725700333011041004e-02,4.203404757854692662e+02,3.382931002548572041e-01,2.641998165381354013e-12,2.706344802038857633e+00,2.113598532305083211e-11
